MACHINE_OID,CLASS_NAME,STATUS,STATUS_LAST_UPDATED_UTC,SOFT_STATE,LOCATION_OID,LOCATION_LAST_UPDATED_UTC,WAYPOINT_OID,WAYPOINT_LAST_UPDATED_UTC,TIME_AT_WAYPOINT_UTC,CURRENT_OPERATOR_OID,CURR_OPERATOR_LAST_UPDATED_UTC,TIME_TILL_REFUEL,TIME_TILL_CRIT_REFUEL,JOBCODE_OID,JOB_CODE_LAST_UPDATED_UTC,MATERIAL_OID,MATERIAL_LAST_UPDATED_UTC,MATERIAL_DETERMINATION,LAST_POSITION_REPORT_DATE_UTC,X,Y,Z,POSITION_ACCURACY,MACHINE_SHUTDOWN,NOT_IN_USE,MSTATE_LOADSTATUS,MSTATE_MANUALOVERRIDE,MSTATE_OLDLOADSTATUS,MSTATE_OLDSTATE,FIELD_BAD_GPS,SERVICE_MACHINE_OID,LAST_LOADER_OID,LAST_PROCESSOR_OID,TIME_COMMENCED_SERVICE_UTC,TIME_COMPLETED_SERVICE_UTC,SERVICE_INFO_LAST_UPDATED_UTC,SPEED,HEADING,FREEDESTPERCENT,FREEGRPDESTPERCENT,LOADED,CURRENT_PAYLOAD,CURR_PAYLOAD_LAST_UPDATED_UTC,LAST_PAYLOAD,LAST_MATERIAL_OID,LAST_GRADE_BLOCK_OID,CURRENT_GRADE_BLOCK_OID,CUR_GRADE_BLK_LAST_UPDATED_UTC,GRADE_BLOCK_DETERMINATION,GRADE_BLOCK_OID,GRADE_BLOCK_GROUP_OID,LAST_LOADED_GRADE_BLOCK_OID,UG_MODE,UG_MODE_MSG_TIME_UTC,LAST_SERVICE_AMOUNT,LAST_SRV_AMT_LAST_UPDATED_UTC,LAST_SERVICE_START_UTC,LAST_SRV_STRT_LAST_UPDATED_UTC,CHUTE_CURRENT_LEVEL,UG_LOC_STATE,CHUTE_DUMPED_AMOUNT,CHUTE_TAKEN_AMOUNT,UG_LOC_WARNING,CHUTE_LAST_DUMPED_UTC,CHUTE_DUMPED_RATE,LOADER_CYCLE_MODE,LOADER_RECIPE_OID,CURRENT_BENCH_FILE,DUMPED_AMOUNT_CURRENT_SHIFT,PAYLOAD_UPDATE_SOURCE,LOADER_RECIPE_APPLIED_UTC,ARTICULATION,LOADER_RECIPE_RATE,LAST_LOAD_WAYPOINT_OID,LAST_DUMP_WAYPOINT_OID,AIMS_STATUS,AIMS_MACHINE_FAULT,AIMS_LAST_MESSAGE_UTC,HAULAGE_ETA_UTC,WATER_TANK_LEVEL,WATER_REFILL_STATUS,WATER_REFILL_STATUS_SOURCE,WATER_REFUEL_STATUS,ALLOCATED_WATERING_CIRCUIT_OID,LAYOVER_REASON,PROHIBITED_SEQ_MATERIAL_MODIFIER,PROHIBITED_SEQ_OCCURRENCES,RETURN_LOADED_TRUCKS_TO_QUEUE
179146182,TruckInPit,1,01:07.3,NULL,366692857,01:42.7,366693118,59:53.2,59:53.2,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,01:07.3,41,59:15.5,4348.21,1003.48,115.5,0.01,0,0,2,0,2,5,0,366677274,366677274,179936787,59:53.2,01:07.3,01:07.3,0,6.105400085,100,100,1,226800,01:05.2,151200,NULL,NULL,366693204,01:07.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179212382,AutonomousWaterRefillStationInPit,0,NULL,NULL,179212138,56:19.8,NULL,NULL,NULL,NULL,04:30.8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4194.35,-1511.71,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179215132,AutonomousWaterRefillStationInPit,0,NULL,NULL,179214957,21:03.4,NULL,NULL,NULL,NULL,04:28.6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,506.68,-1077.47,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179218025,AutonomousWaterRefillStationInPit,0,NULL,NULL,179217808,52:40.7,NULL,NULL,NULL,NULL,04:29.2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3916.39,92.83,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179220775,AutonomousWaterRefillStationInPit,0,NULL,NULL,179220521,20:57.8,NULL,NULL,NULL,NULL,04:27.0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,6298.58,-2236.18,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179225353,TruckInPit,1,53:03.5,NULL,179935947,53:34.8,180620780,51:49.4,51:49.4,NULL,NULL,106116.9231,108886.1538,NULL,NULL,179529031,53:03.5,41,59:15.5,6423.49,-1940.72,115.5,0.01,0,0,2,0,2,5,0,180620779,180620779,179936787,51:49.4,53:03.5,53:03.5,0,1.433200002,100,100,1,226800,53:01.4,151200,NULL,NULL,434403847,53:03.5,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179538482,ProcessorInPit,0,NULL,NULL,NULL,33:09.6,179538483,05:56.4,NULL,NULL,NULL,0,0,NULL,NULL,179529031,53:13.7,0,NULL,6587.41,92.9,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213100,24:15.8,24:15.8,24:15.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179543547,TruckInPit,1,51:12.5,NULL,177928015,51:51.7,180879195,49:58.4,49:58.4,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,51:12.5,41,59:15.5,7672.31,-1309.89,115.5,0.01,0,0,2,0,2,5,0,180879194,180879194,175476195,49:58.4,51:12.5,51:12.5,0,2.658600092,100,100,1,226800,51:10.4,151200,NULL,NULL,434464530,51:12.5,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179543650,TruckInPit,1,53:02.5,NULL,NULL,53:38.9,180879195,51:48.5,51:48.5,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,53:02.5,41,59:15.8,7707.61,-1336.48,115.5,0.01,0,0,2,0,2,5,0,180879194,180879194,175476195,51:48.5,53:02.5,53:02.5,0.050000002,2.375,100,100,1,226800,53:00.6,151200,NULL,NULL,434464530,53:02.5,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179543763,TruckInPit,1,55:01.7,NULL,NULL,55:37.8,349920089,53:47.6,53:47.6,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165350245,55:01.7,41,59:15.8,4057.35,-2787.96,115.5,0.01,0,0,2,0,2,5,0,349920087,349920087,168510326,53:47.6,55:01.7,55:01.7,0,4.423999786,100,100,1,226800,54:59.6,151200,NULL,NULL,434437236,55:01.7,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179543882,TruckInPit,1,00:40.7,NULL,195002365,01:14.6,211979474,59:26.6,59:26.6,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,00:40.7,41,59:15.6,4460.06,-3390.71,115.5,0.01,0,0,2,0,2,5,0,211979473,211979473,366201452,59:26.6,00:40.7,00:40.7,0,0.546299994,100,100,1,226800,00:38.7,151200,NULL,NULL,211983756,00:40.7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179543974,TruckInPit,1,56:51.8,NULL,NULL,57:27.8,349920089,55:37.7,55:37.7,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165350245,56:51.8,41,59:15.6,4068.97,-2745.32,115.5,0.01,0,0,2,0,2,5,0,349920087,349920087,432711869,55:37.7,56:51.8,56:51.8,0,4.435400009,100,100,1,226800,56:49.7,151200,NULL,NULL,434437236,56:51.8,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179544112,TruckInPit,1,56:38.5,NULL,NULL,57:05.3,165270100,55:20.3,55:20.3,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165350246,56:38.5,41,59:15.6,422.29,-1911.2,115.5,0.01,0,0,2,0,2,5,0,165270101,165270101,432711869,55:20.3,56:38.5,56:38.5,0,6.20389986,100,100,1,226800,56:36.5,151200,NULL,NULL,434497406,56:38.5,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179544341,TruckInPit,1,54:50.7,NULL,NULL,55:19.0,165330103,53:36.5,53:36.5,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165350246,54:50.7,41,59:15.4,2925.41,626.09,115.5,0.01,0,0,2,0,2,5,0,165330104,165330104,432711869,53:36.5,54:50.7,54:50.7,0,3.165199995,100,100,1,226800,54:48.6,151200,NULL,NULL,434485021,54:50.7,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179544524,TruckInPit,1,52:59.2,NULL,NULL,53:26.6,165330103,51:45.1,51:45.1,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165350246,52:59.2,41,59:15.4,2888,584.61,115.5,0.01,0,0,2,0,2,5,0,165330104,165330104,432711869,51:45.1,52:59.2,52:59.2,0,4.696000099,100,100,1,226800,52:57.1,151200,NULL,NULL,434485021,52:59.2,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179544647,TruckInPit,1,56:37.8,NULL,177773835,49:27.1,165330109,55:23.7,55:23.7,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,56:37.8,41,59:15.5,1567.98,205.86,115.5,0.01,0,0,2,0,2,5,0,165330110,165330110,432711869,55:23.7,56:37.8,56:37.8,0,4.958399773,100,100,1,226800,56:35.7,151200,NULL,NULL,434464501,56:37.8,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179544827,TruckInPit,1,07:32.0,NULL,165331018,05:31.2,165330119,06:17.9,06:17.9,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,07:32.0,41,59:15.5,4237.22,-2088.52,115.5,0.01,0,0,2,0,2,5,0,165330120,165330120,175485739,06:17.9,07:32.0,07:32.0,0,2.812799931,100,100,1,226800,07:30.0,151200,NULL,NULL,434489576,07:32.0,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179544987,TruckInPit,1,53:44.8,NULL,366692857,54:18.6,366693118,52:30.7,52:30.7,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,53:44.8,41,59:15.5,4392.21,998.35,115.5,0.01,0,0,2,0,2,5,0,366677274,366677274,432711869,52:30.7,53:44.8,53:44.8,0,6.155600071,100,100,1,226800,53:42.7,151200,NULL,NULL,366693204,53:44.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179545090,TruckInPit,1,54:20.7,NULL,NULL,54:45.2,165330109,53:06.7,53:06.7,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,54:20.7,41,59:15.8,1645.97,157.1,115.5,0.01,0,0,2,0,2,5,0,165330110,165330110,432711869,53:06.7,54:20.7,54:20.7,0.050000002,0.589100003,100,100,1,226800,54:18.7,151200,NULL,NULL,434464501,54:20.7,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179545211,TruckInPit,1,49:47.8,NULL,NULL,50:30.7,192427597,47:54.0,47:54.0,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,49:49.8,41,59:15.8,2069.05,-864.45,115.5,0.01,0,0,2,0,2,5,0,192427596,192427596,432711869,49:45.7,49:47.8,49:47.8,0,2.446799994,100,100,1,111720,53:49.8,111720,NULL,NULL,192430928,49:49.8,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179545624,TruckInPit,1,56:56.6,NULL,177928015,54:47.5,180879195,55:42.5,55:42.5,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,56:56.6,41,59:15.6,7738.16,-1368.43,115.5,0.01,0,0,2,0,2,5,0,180879194,180879194,432711869,55:42.5,56:56.6,56:56.6,0,2.281100035,100,100,1,226800,56:54.6,151200,NULL,NULL,434464530,56:56.6,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724089,TruckInPit,1,57:25.2,NULL,NULL,58:10.4,329230569,56:11.1,56:11.1,NULL,NULL,70675.90636,72371.97434,NULL,NULL,NULL,40:50.9,41,59:15.6,506.79,-1853.25,115.5,0.01,0,0,2,0,2,5,0,432711869,329230568,432711869,56:11.1,57:25.2,57:25.2,0,1.534700036,100,100,1,0,40:50.9,362800,165030921,329234921,NULL,40:50.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724114,TruckInPit,1,50:12.4,NULL,NULL,51:09.1,205977743,49:31.2,49:31.2,NULL,NULL,125502.8571,126788.5714,NULL,NULL,NULL,49:31.2,0,59:15.6,488.6,-2105.68,115.5,0.01,0,0,1,0,1,6,0,205977742,190068262,205977742,49:31.2,50:12.4,50:12.4,0,1.448699951,100,100,0,0,49:31.2,0,165030922,NULL,NULL,40:55.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724285,TruckInPit,1,06:35.6,NULL,NULL,07:18.0,177503283,05:56.8,05:56.8,NULL,NULL,125502.8571,126788.5714,NULL,NULL,NULL,05:56.8,0,59:15.4,3509.44,-2593.35,115.5,0.01,0,0,1,0,1,6,0,177505840,165330106,177505840,05:56.8,06:35.6,06:35.6,0,4.205500126,100,100,0,0,05:56.8,362800,165350245,434423002,NULL,05:56.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724293,TruckInPit,1,06:29.9,NULL,NULL,07:31.2,190068263,05:15.8,05:15.8,NULL,NULL,42165.43307,43080.99371,NULL,NULL,165030922,06:29.9,41,59:15.4,2061.95,-3585.12,115.5,0.01,0,0,2,0,2,5,0,190068262,190068262,190051784,05:15.8,06:29.9,06:29.9,0,2.437799931,100,100,1,362800,06:27.8,241900,NULL,NULL,434487190,06:29.9,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724302,TruckInPit,1,03:44.6,NULL,165331018,59:41.5,165330119,02:30.6,02:30.6,NULL,NULL,41304.90538,41741.2178,NULL,NULL,165030922,03:44.6,41,59:15.5,4189.01,-2069.55,115.5,0.01,0,0,2,0,2,5,0,165330120,165330120,432711869,02:30.6,03:44.6,03:44.6,0,2.621500015,100,100,1,362800,03:42.6,241900,NULL,NULL,434489576,03:44.6,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724308,TruckInPit,1,01:19.3,NULL,NULL,02:04.6,329230569,00:05.1,00:05.1,NULL,NULL,0,0,NULL,NULL,NULL,41:16.2,41,59:15.5,500.42,-2021.98,115.5,0.01,0,0,2,0,2,5,0,432711869,329230568,432711869,00:05.1,01:19.3,01:19.3,0,1.41779995,100,100,1,0,41:16.2,362800,165030921,329234921,NULL,41:16.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724385,TruckInPit,1,09:33.2,NULL,329233923,00:28.9,329230569,08:19.1,08:19.1,NULL,NULL,125502.8571,126788.5714,NULL,NULL,165030921,09:33.2,41,59:15.5,-1336.02,-1747.98,115.5,0.01,0,0,2,0,2,5,0,329230568,329230568,205977742,08:19.1,09:33.2,09:33.2,0.050000002,5.912399769,100,100,1,362800,09:31.1,241900,NULL,NULL,329234921,09:33.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724394,TruckInPit,1,47:01.5,NULL,NULL,53:17.4,NULL,04:52.3,04:52.3,NULL,NULL,50741.71925,52169.6467,NULL,NULL,NULL,04:31.5,0,59:15.8,3728.75,-2885.81,115.5,0.01,0,0,1,0,0,1,0,432711869,NULL,432711869,47:01.5,47:01.5,47:01.5,0,0.204899997,100,100,0,0,47:01.5,0,NULL,434403847,NULL,04:31.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724397,TruckInPit,1,10:36.4,NULL,192181883,04:16.9,192183809,08:52.9,08:52.9,NULL,NULL,0,0,NULL,NULL,169230036,10:38.4,41,59:15.8,1778.52,-1520.92,115.5,0.01,0,0,2,0,2,5,0,192183808,192183808,432711869,10:34.3,10:36.4,10:36.4,0,0.435000002,100,100,1,114000,14:38.4,114000,NULL,NULL,192197097,10:38.4,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724461,TruckInPit,1,47:11.6,NULL,NULL,46:14.4,NULL,44:26.1,44:26.1,NULL,NULL,98926.16809,99939.61743,NULL,NULL,NULL,45:40.3,0,59:15.6,3567.87,-2931.69,115.5,0.01,0,0,1,0,0,1,0,432711869,NULL,432711869,47:11.6,47:11.6,47:11.6,0.070000001,0.109200001,100,100,0,0,47:11.6,0,NULL,NULL,NULL,45:40.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724475,TruckInPit,1,05:08.0,NULL,195002365,05:42.9,211979474,03:53.9,03:53.9,NULL,NULL,157765.8816,160769.6449,NULL,NULL,165030922,05:08.0,41,59:15.6,4388.63,-3432.03,115.5,0.01,0,0,2,0,2,5,0,211979473,211979473,432711869,03:53.9,05:08.0,05:08.0,0,0.349799991,100,100,1,362800,05:05.9,241900,NULL,NULL,211983756,05:08.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724478,TruckInPit,1,54:18.9,NULL,NULL,54:45.9,165270100,53:04.7,53:04.7,NULL,NULL,116509.9498,117703.5363,NULL,NULL,165350246,54:18.9,41,59:15.6,466.31,-1913,115.5,0.01,0,0,2,0,2,5,0,165270101,165270101,432711869,53:04.7,54:18.9,54:18.9,0,0.0011,100,100,1,362800,54:16.9,241900,NULL,NULL,434497406,54:18.9,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
179724484,TruckInPit,1,17:11.9,NULL,NULL,17:51.9,222191468,16:35.8,16:35.8,NULL,NULL,141826.9639,143279.9105,NULL,NULL,NULL,16:35.8,0,59:15.4,3460.22,-2539.28,115.5,0.01,0,0,1,0,1,6,0,222191467,190025797,222191467,16:35.8,17:11.9,17:11.9,0.050000002,5.380000114,100,100,0,0,16:35.8,362800,165350246,434450987,NULL,16:35.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
